RBF Model

Input Parameters:
    x01 = "R11"
    x02 = "R12"
    x03 = "R13"

Output Parameters:
    y01 = "ch"
    y02 = "sd"
    y03 = "yl"

MODEL DATA

Number of inputs:                   3
Number of outputs:                  3
Number of recorded designs:         200

Matrix with design INPUTS:

design #             x01                     x02                     x03          
----------------------------------------------------------------------------------
      87 |             1.9510158 |             33.164326 |             1849211.9 |
      88 |            0.96086365 |             40.999397 |               2317837 |
      89 |             1.3798665 |             34.527405 |             1618976.1 |
      90 |            0.65879405 |             43.475376 |               2435296 |
      91 |           -0.11020827 |              49.02005 |               3342559 |
      92 |             0.4711625 |             50.927444 |             2765147.4 |
      93 |             4.6831689 |             20.547436 |             1298738.8 |
      94 |           0.051914569 |             52.741001 |             2844756.4 |
      95 |             2.0962245 |             28.479746 |             1517659.1 |
      96 |             2.9713788 |             23.994738 |             1453452.5 |
      97 |             1.1459031 |             33.034843 |             1810595.8 |
      98 |             4.3307848 |             20.981659 |               1360463 |
      99 |             3.9467206 |              24.36968 |             1485588.1 |
      100 |            0.68348044 |             41.845482 |             2154511.7 |
      101 |            0.31460685 |             49.877251 |             2568020.2 |
      102 |            0.34995919 |             45.825279 |             2329482.2 |
      103 |             2.4342644 |             27.758797 |             1537329.9 |
      104 |           0.057039969 |              46.62957 |               2706720 |
      105 |            0.96449965 |             40.995022 |             2077128.2 |
      106 |            0.58787662 |             45.557129 |             2928172.3 |
      107 |            0.81239116 |             39.827221 |             1923141.5 |
      108 |            0.85649073 |             47.455208 |             2694590.4 |
      109 |              1.039897 |             33.131248 |             1630409.7 |
      110 |           -0.28307858 |             41.753113 |             1924917.4 |
      111 |           -0.60436058 |             52.913006 |             2449292.8 |
      112 |            0.27307692 |             41.452301 |             1953542.8 |
      113 |            0.42622092 |             40.096603 |             1846653.1 |
      114 |              1.921423 |             28.105936 |             1557297.8 |
      115 |           -0.26114577 |             49.633961 |             2853872.5 |
      116 |             1.0516071 |             39.198692 |             2115402.4 |
      117 |             4.3015122 |             22.790926 |             1413223.7 |
      118 |            0.19101498 |             46.498138 |             2073974.6 |
      119 |            0.52485263 |             44.647243 |             2104305.4 |
      120 |             1.3582721 |             30.843069 |             1887080.6 |
      121 |            0.46460128 |             40.816242 |             1979875.1 |
      122 |          -0.044380993 |             50.605877 |             2243907.4 |
      123 |               3.50442 |             24.987986 |             1433312.5 |
      124 |            0.37518126 |               42.0201 |             2367145.4 |
      125 |              1.453936 |             37.736851 |             2089104.8 |
      126 |             2.7942355 |             26.235806 |             1465240.3 |
      127 |            0.76334155 |             35.874756 |             2139660.4 |
      128 |          -0.081320934 |             40.536015 |             2055889.7 |
      129 |             3.4351552 |             24.526266 |             1495017.4 |
      130 |             1.1727972 |             35.110962 |             2091167.9 |
      131 |             1.2523816 |             37.421707 |             1875735.3 |
      132 |              2.430542 |             25.478207 |             1529432.2 |
      133 |             0.1847284 |             49.839237 |             2989464.6 |
      134 |              1.759521 |             32.138729 |             1641161.1 |
      135 |             1.2056315 |              34.82798 |             1840098.3 |
      136 |           -0.18026367 |             54.537987 |             2703212.8 |
      137 |            0.51301724 |             39.921551 |             1861719.9 |
      138 |             2.0258429 |             28.864445 |             1481621.2 |
      139 |            0.75989324 |             43.245613 |             2515183.9 |
      140 |            0.45228735 |             39.096325 |             1780226.6 |
      141 |           -0.27476412 |             51.708927 |             2557545.1 |
      142 |            0.19869946 |             47.061516 |               2472687 |
      143 |            0.60904306 |             37.788002 |             1786023.5 |
      144 |              1.664531 |             33.059448 |             1694650.2 |
      145 |             1.1698337 |             34.439739 |             1745883.5 |
      146 |              1.106271 |             44.883041 |             2804739.6 |
      147 |            0.56466931 |              37.62067 |             2137977.1 |
      148 |            0.55302346 |             44.148712 |             2217312.8 |
      149 |             4.2106137 |             22.344929 |             1440122.1 |
      150 |              2.201685 |             30.040009 |             1547700.3 |
      151 |             1.7727008 |             32.113827 |             1629623.1 |
      152 |             2.2604201 |             29.151901 |             1583154.8 |
      153 |             2.7073085 |             23.997808 |             1552100.1 |
      154 |             1.0369917 |             32.417847 |             1737769.4 |
      155 |              1.036103 |             32.549881 |             1632414.5 |
      156 |            0.60726178 |             47.403671 |             2537933.6 |
      157 |             1.6569803 |             31.770073 |             1772392.7 |
      158 |            0.26902181 |             40.232758 |             2195909.5 |
      159 |            0.33304515 |              45.03912 |             2516276.5 |
      160 |             1.4179026 |             34.291241 |             2176156.9 |
      161 |             1.3742051 |              30.74008 |             1533041.8 |
      162 |             1.1729785 |             38.665298 |             2041354.9 |
      163 |            0.91984463 |             38.143776 |             2381543.5 |
      164 |             1.9667256 |             28.576653 |             1666820.7 |
      165 |             2.1679928 |             27.094982 |             1397932.8 |
      166 |             4.3518701 |             22.937098 |             1367820.8 |
      167 |             4.5259628 |             21.367796 |             1309057.9 |
      168 |             2.6628811 |             27.734022 |             1615845.6 |
      169 |            0.36869329 |             43.368378 |               1924895 |
      170 |             2.5205946 |             26.057566 |             1462134.6 |
      171 |            0.24533248 |             48.729065 |             2404020.7 |
      172 |             1.2913613 |              29.94091 |             1623898.5 |
      173 |             1.2527803 |             41.748283 |             2391285.5 |
      174 |             3.9448738 |             22.433638 |             1394868.7 |
      175 |            0.99968529 |             37.094406 |             1755397.2 |
      176 |             1.7733356 |             28.728539 |             1623936.8 |
      177 |            0.24651964 |              48.36713 |             2242109.6 |
      178 |             1.8401474 |              34.86129 |             2105097.8 |
      179 |             2.9414797 |             23.197567 |             1373637.7 |
      180 |           -0.45373499 |             50.311466 |             2383806.7 |
      181 |            0.56726485 |             42.563118 |             2079547.9 |
      182 |             1.3866404 |             30.976648 |             1594467.6 |
      183 |            0.18240067 |             53.197182 |             2502670.6 |
      184 |             1.1390994 |               32.8437 |             1719703.1 |
      185 |             1.6164087 |             29.425402 |             1712836.2 |
      186 |            0.81776571 |             43.308453 |             2277978.2 |
      187 |             1.9952687 |              30.92033 |               1885347 |
      188 |            0.77102429 |             35.999126 |             1914286.4 |
      189 |             1.5602913 |             32.363979 |             1832901.2 |
      190 |             4.0436835 |             22.617508 |             1344386.5 |
      191 |            0.93620044 |             34.476974 |             1947030.1 |
      192 |            0.96454781 |             40.519833 |             2064752.3 |
      193 |            0.82167906 |             34.584312 |               1976778 |
      194 |             0.4505417 |             51.608494 |             3146409.4 |
      195 |           -0.31507102 |             47.879425 |               2240736 |
      196 |             1.7682948 |             29.543121 |             1574638.8 |
      197 |            0.28681085 |             47.007744 |             2122633.9 |
      198 |           0.082375772 |             47.743317 |             2328089.9 |
      199 |             1.6322631 |             34.216888 |             1759893.8 |
      200 |             0.4433282 |             48.312233 |             2537359.9 |

Model percent error for each output:

                     y01                     y02                     y03          
----------------------------------------------------------------------------------
          |      3.93669435441496 |      3.71353701447763 |     0.299045567952996 |

Model shape parameter:      2.49989998340607

Model imax parameter:  200

Model alpha array:

                     0 |                     0 |                     0 |      58.8858108258719 |     -318.661234881913 |     -939503.216163562 |
                     0 |                     0 |                     0 |     -4.72971261729094 |     -178.711813059956 |     -706249.046222402 |
                     0 |                     0 |                     0 |     -34.9738738344471 |      118.034124816196 |     -31196.7439739658 |
                     0 |                     0 |                     0 |      22.3613011025278 |      -49.494270255456 |      1337928.85821133 |
                     0 |                     0 |                     0 |      13.1675534402923 |     -111.010857270722 |     -704393.165990206 |
                     0 |                     0 |                     0 |     -0.73422398760842 |      42.7511658250083 |     -757121.552462978 |
                     0 |                     0 |                     0 |      11.9386100329497 |     -158.251123632808 |     -344068.383195503 |
                     0 |                     0 |                     0 |     -66.1114720915138 |       342.64570802109 |      -586010.62762402 |
                     0 |                     0 |                     0 |     -21.7236352571691 |      -155.43341048578 |     -3911803.35607919 |
                     0 |                     0 |                     0 |      45.9637458589256 |     -41.2326162065097 |     -399535.574750686 |
                     0 |                     0 |                     0 |      34.9235912565463 |      154.930440400614 |      169743.931370904 |
                     0 |                     0 |                     0 |     -9.11749558881639 |     -44.1580120026391 |      2238338.22793055 |
                     0 |                     0 |                     0 |      0.46252470827163 |      36.7950145282042 |      884864.567464878 |
                     0 |                     0 |                     0 |     -16.8996315750959 |      51.6291795111566 |     -2615360.39813624 |
                     0 |                     0 |                     0 |     -30.2982785202789 |      247.618481263094 |      -1438453.3069149 |
                     0 |                     0 |                     0 |      49.0181707483049 |     -140.746460841043 |     -773381.842898618 |
                     0 |                     0 |                     0 |      69.3380303173145 |      34.3842065840228 |     -1614122.09818894 |
                     0 |                     0 |                     0 |       -15.27486177351 |      54.2437852905912 |     -1529527.33344108 |
                     0 |                     0 |                     0 |     -66.7442257476926 |       87.305196283349 |      603066.590182875 |
                     0 |                     0 |                     0 |      110.553477938683 |      25.5894055130699 |     -18966.7419295933 |
                     0 |                     0 |                     0 |       9.8541993488684 |     -244.279487828849 |      502541.402498825 |
                     0 |                     0 |                     0 |     -19.3770742815587 |      -534.35118284123 |     -1576917.50245902 |
                     0 |                     0 |                     0 |     -90.8632593980721 |      631.252780367551 |       3011096.0459652 |
                     0 |                     0 |                     0 |     -74.1664524998893 |      178.045743330951 |      156193.314197128 |
                     0 |                     0 |                     0 |      26.9217809557956 |      64.2459043331624 |     -1738590.39374943 |
                     0 |                     0 |                     0 |       37.863617741568 |     -499.142765651199 |     -2619731.47147502 |
                     0 |                     0 |                     0 |      24.1655952323752 |     -415.429226267613 |     -963527.711012731 |
                     0 |                     0 |                     0 |      100.449645543267 |      188.173461971672 |     -14601.8104904023 |
                     0 |                     0 |                     0 |     -17.4752300805129 |     -51.0679339604476 |      2097142.71252878 |
                     0 |                     0 |                     0 |     -19.2880512926548 |     -129.983513390061 |      1931347.42045801 |
                     0 |                     0 |                     0 |     -31.7344005748931 |      574.242357273006 |       130353.99924452 |
                     0 |                     0 |                     0 |     -10.0768052122381 |     -205.038662032882 |     -315258.469777508 |
                     0 |                     0 |                     0 |     -60.5286676186008 |     -98.8867196596969 |     -2321567.26211196 |
                     0 |                     0 |                     0 |     -6.21034401451737 |      163.664968788654 |     -2173558.52259033 |
                     0 |                     0 |                     0 |     -24.4621003338318 |      -241.09291755357 |     -97117.9213411734 |
                     0 |                     0 |                     0 |     -99.8130871509749 |   -0.0585308935795759 |     -922312.044398678 |
                     0 |                     0 |                     0 |       54.805734113301 |     -14.3826353873074 |      490185.270985201 |
                     0 |                     0 |                     0 |     -32.3544325636359 |      120.798687188562 |      6146803.54458962 |
                     0 |                     0 |                     0 |      4.44680209817726 |       399.57141204532 |     -231645.868690469 |
                     0 |                     0 |                     0 |      132.229261556558 |     -236.709842796847 |      346737.777375721 |
                     0 |                     0 |                     0 |     0.622415610723942 |     -44.4306731764161 |      277990.745871443 |
                     0 |                     0 |                     0 |      49.5502496546791 |      36.2580079556305 |      41196.3029608354 |
                     0 |                     0 |                     0 |     -53.3648312022129 |     -77.0616164212718 |      1636786.00450047 |
                     0 |                     0 |                     0 |      37.9900455350443 |      144.294361183199 |      248089.589140528 |
                     0 |                     0 |                     0 |      59.0653790833953 |      51.3384066848689 |     -1693431.58006525 |
                     0 |                     0 |                     0 |     -13.2634450302998 |      99.2327037471229 |     -1083088.57812093 |
                     0 |                     0 |                     0 |     -63.4924685205826 |      149.881891554521 |      2572039.43689187 |
                     0 |                     0 |                     0 |     -91.0471745311845 |       396.95416728065 |     -1180729.83331287 |
                     0 |                     0 |                     0 |     -118.102901803863 |     -418.285966901606 |     -3493036.05596646 |
                     0 |                     0 |                     0 |     -70.4110145258892 |      566.751200054078 |      566450.108745353 |
                     0 |                     0 |                     0 |      40.3751399064492 |      181.929851653223 |     -286297.784265755 |
                     0 |                     0 |                     0 |      -5.9950896622293 |      299.725993200569 |      1201518.99262515 |
                     0 |                     0 |                     0 |     -4.00697774014918 |     -196.825473907102 |      1094412.71210152 |
                     0 |                     0 |                     0 |     -95.1789571962748 |     -119.127688023453 |      1399499.42008716 |
                     0 |                     0 |                     0 |      105.435595814371 |     -106.651882022836 |       182015.96098492 |
                     0 |                     0 |                     0 |       112.23682065505 |     -373.200450361631 |      169357.078261152 |
                     0 |                     0 |                     0 |     -85.0406520117066 |      594.040083887689 |      2489407.02754313 |
                     0 |                     0 |                     0 |      22.6626296605141 |     -120.254230006248 |      979247.648746032 |
                     0 |                     0 |                     0 |      14.1766229239912 |     -250.194820443464 |      281494.620909716 |
